compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
746 93.1168441772 94.4188842773
747 93.1161193848 94.4189758301
748 93.1083679199 94.5291137695
749 93.0887374878 94.438079834
750 93.1288604736 94.5227508545
751 93.1286087036 94.4353637695
752 93.0985488892 94.5099945068
753 93.1358413696 94.4009857178
754 93.1305770874 94.4749984741
755 93.1632385254 94.5216827393
756 93.161819458 94.4725341797
757 93.1212310791 94.5042495728
758 93.1004486084 94.4344863892
759 93.2116012573 94.4298400879
760 93.1566009521 94.3827972412
761 93.2031173706 94.3862075806
762 93.1209106445 94.4449691772
763 93.1175994873 94.4705963135
764 93.148475647 94.5143508911
765 93.10987854 94.5240402222
766 93.0911407471 94.4428634644
767 93.1561508179 94.5183563232
768 93.0816650391 94.4299316406
769 93.1697463989 94.467048645
770 93.1013412476 94.430305481
771 93.1261901855 94.4787826538
772 93.1082000732 94.4772567749
773 93.1719741821 94.4519119263
774 93.1243896484 94.4685440063
775 93.1100158691 94.4700012207
776 93.0612258911 94.4314117432
777 93.111114502 94.3802185059
778 93.1495742798 94.4440689087
779 92.9976043701 94.4181137085
780 93.1527557373 94.3574752808
781 93.1026306152 94.4317321777
782 93.1091766357 94.4294128418
783 93.1415100098 94.4464874268
784 93.1225204468 94.4243011475
785 93.1045150757 94.4752731323
786 93.1116790771 94.424369812
787 93.1143569946 94.4765014648
788 93.1071395874 94.4282836914
789 93.1518249512 94.4937438965
790 93.133644104 94.4737701416
791 93.0863189697 94.4420013428
792 93.1182098389 94.452911377
793 93.1237792969 94.5027313232
794 93.1207962036 94.3859863281
795 93.0810470581 94.3756484985
796 93.0741043091 94.4254455566
797 93.0949783325 94.4789199829
798 93.2029800415 94.3313369751
799 93.1819992065 94.41771698
800 93.0660552979 94.4547958374
801 93.0596694946 94.4563598633
802 93.0932998657 94.5139770508
803 93.0994796753 94.4701843262
804 93.117149353 94.4473876953
805 93.1373748779 94.3483200073
806 93.0747070312 94.4294128418
807 93.1353988647 94.3919296265
808 93.1127166748 94.4774246216
809 93.1173248291 94.4321136475
810 93.1059951782 94.4085617065
811 93.1145401001 94.3844070435
812 93.1559143066 94.3251953125
813 93.1377410889 94.427734375
814 93.1321105957 94.4709625244
815 93.1374282837 94.4013442993
816 93.1579208374 94.4268035889
817 93.0895004272 94.3441390991
818 93.0547485352 94.4579238892
819 93.0769805908 94.4483566284
820 93.0719680786 94.3707199097
821 93.0865859985 94.4283218384
822 93.1361465454 94.3839263916
823 93.112487793 94.4416122437
824 93.0880966187 94.4569244385
825 93.0800247192 94.4376449585
826 93.1270065308 94.3995361328
827 93.1303405762 94.4203262329
828 93.067817688 94.4094696045
829 93.1583938599 94.5068740845
830 93.1040344238 94.5055465698
831 93.1303482056 94.3989715576
832 93.0586166382 94.4743728638
833 93.0706176758 94.3821868896
834 93.1413497925 94.4479827881
835 93.0748138428 94.3974761963
836 93.1391601562 94.4289855957
837 93.1803207397 94.4614715576
838 93.0417098999 94.3879623413
839 93.1286773682 94.4560317993
840 93.0599212646 94.3652191162
841 93.1377792358 94.4390792847
842 93.1449813843 94.4059066772
843 93.089805603 94.4130783081
844 93.1320495605 94.4501190186
845 93.0715179443 94.4192581177
846 93.1147613525 94.4421234131
847 93.0732345581 94.3982315063
848 93.1404953003 94.4454574585
849 93.0969543457 94.4422988892
850 93.0702896118 94.3952865601
851 93.0710983276 94.5114974976
